Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific,EAS,22720684963608.3,24268504216073,26416317598842.3,26981455514224.5
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (excluding high income),EAP,13560237634379.5,14819322198962.2,16574964993617.6,17135404533968.4
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,13542946740899.4,14800506807477.9,16553933355619.7,17113644754522.8
GDP (current US$),NY.GDP.MKTP.CD,Euro area,EMU,11972574039348.5,12677466134397.7,13698895874464.1,13413568065812.5
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia,ECS,20453662265046.4,21680093093217.8,23223983037570.4,22934004820241.6
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (excluding high income),ECA,2965857286860.64,3329876408661.55,3423986143967.44,3493926388854.03
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,3490782809413.07,3912599713398.07,4073645764077.82,4153453159866.14
GDP (current US$),NY.GDP.MKTP.CD,European Union,EUU,13893261055687.4,14765989309258.5,15978209845137.5,15689357247344.5
GDP (current US$),NY.GDP.MKTP.CD,Fragile and conflict affected situations,FCS,1407794580336.84,1440153462302.17,1572829705560.61,1661765815317.45
GDP (current US$),NY.GDP.MKTP.CD,Heavily indebted poor countries (HIPC),HPC,668494140790.382,720193577997.662,768422112077.272,789831743959.288
GDP (current US$),NY.GDP.MKTP.CD,High income,HIC,49104330502932.9,51348413368780.4,54564150008047.4,55045647058199.2
GDP (current US$),NY.GDP.MKTP.CD,IBRD only,IBD,25985815318089,28680103566456.8,30478923454219.6,31184076970102
GDP (current US$),NY.GDP.MKTP.CD,IDA & IBRD total,IBT,27944071146475.4,30704487501895.7,32623821519669.5,33422564858176.3
GDP (current US$),NY.GDP.MKTP.CD,IDA blend,IDB,942117764046.8,925118884014.572,966188380162.912,998391254201.582
GDP (current US$),NY.GDP.MKTP.CD,IDA only,IDX,1015969363852.14,1100367908800.73,1179942494586.42,1240944011863.71
GDP (current US$),NY.GDP.MKTP.CD,IDA total,IDA,1958087127898.94,2025486792815.3,2146130874749.34,2239335266065.3
GDP (current US$),NY.GDP.MKTP.CD,Late-demographic dividend,LTE,18520514993069.4,20552489694472,22532236958442.3,22958638232726.6
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean,LCN,5249213832711.21,5830526163632.23,5703878670404.75,5627255688192.67
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean (excluding high income),LAC,4527263970326.23,5047188672357.17,4905598920400.61,4849397095732.19
GDP (current US$),NY.GDP.MKTP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,5014502216212.06,5590908813814.5,5462065046113.99,5376512716922.1
GDP (current US$),NY.GDP.MKTP.CD,Least developed countries: UN classification,LDC,935519886797.667,1024563657907.78,1062300838853.59,1106427936606.89
GDP (current US$),NY.GDP.MKTP.CD,Low & middle income,LMY,26945295092752.2,29595883137001.7,31412370428414.3,32220208388558.1
GDP (current US$),NY.GDP.MKTP.CD,Low income,LIC,387204228271.268,409137806152.781,425614516516.61,448440169081.511
GDP (current US$),NY.GDP.MKTP.CD,Lower middle income,LMC,6737458245945.12,7246520795601.96,7346924046154.44,7735772656431.27
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa,MEA,3105138845524.55,3225517205255.14,3368284061892.69,3406149805140.73
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa (excluding high income),MNA,1403896677724.43,1384689900925.74,1320216563622.83,1343535630261.11
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,1388491277724.43,1368561900925.74,1303939963622.83,1326402130261.11
GDP (current US$),NY.GDP.MKTP.CD,Middle income,MIC,26558023228732.3,29186000510333.6,30985606994094.4,31771082836908
GDP (current US$),NY.GDP.MKTP.CD,North America,NAC,20279970339907.4,21199387143244.1,22344414455783,23182723855482.3
GDP (current US$),NY.GDP.MKTP.CD,Not classified,INX,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,OECD members,OED,48406089560965.7,50532843490459.9,53475745461044,53983129759722.6
GDP (current US$),NY.GDP.MKTP.CD,Other small states,OSS,365887392319.811,398078484330.563,441564401910.489,432772412402.879
GDP (current US$),NY.GDP.MKTP.CD,Pacific island small states,PSS,9456355295.65444,10212037558.4144,10656209172.6383,10641343380.1528
GDP (current US$),NY.GDP.MKTP.CD,Post-demographic dividend,PST,45670858470033.8,47622604026573.2,50492057803174.9,50983772698324.3
GDP (current US$),NY.GDP.MKTP.CD,Pre-demographic dividend,PRE,1205554683338.89,1258665620177.51,1344631255020.84,1407737206758.23
GDP (current US$),NY.GDP.MKTP.CD,Small states,SST,444942449673.338,479984156106.031,527533444521.31,519587425264.176
GDP (current US$),NY.GDP.MKTP.CD,South Asia,SAS,2926447614196.87,3348108849820.74,3436593922937.52,3597252024123.45
GDP (current US$),NY.GDP.MKTP.CD,South Asia (IDA & IBRD),TSA,2926447614196.87,3348108849820.74,3436593922937.52,3597252024123.45
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa,SSF,1563897897523.55,1669097279286.28,1754544849278.57,1804482330027.71
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (excluding high income),SSA,1562471245754.72,1667569037259.91,1752997158519.13,1802899488968.81
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1563897897523.55,1669097279286.27,1754544849278.58,1804482330027.71
GDP (current US$),NY.GDP.MKTP.CD,Upper middle income,UMC,19820564982787.2,21939479714731.7,23638682947940,24035310180476.7
GDP (current US$),NY.GDP.MKTP.CD,World,WLD,76313195980325.6,81224639219699.2,86274296671018.8,87568054060440.9
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Afghanistan,AFG,17.3199996948242,18.0300006866455,18.4599990844727,18.5499992370605
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Albania,ALB,19.3799991607666,19.3799991607666,19.75,20.1499996185303
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Algeria,DZA,30.9500007629395,30.9899997711182,30.9099998474121,30.4200000762939
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,American Samoa,ASM,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Andorra,AND,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Angola,AGO,7.3899998664856,7.19000005722046,6.98999977111816,6.80000019073486
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Antigua and Barbuda,ATG,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Argentina,ARG,22.8799991607666,22.4400005340576,21.9099998474121,21.8400001525879
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Armenia,ARM,15.7799997329712,16.7099990844727,22.7900009155273,24.75
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Aruba,ABW,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Australia,AUS,19.3600006103516,19.4300003051758,19.8899993896484,19.0599994659424
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Austria,AUT,25.5599994659424,24.9200000762939,25.4400005340576,25.3600006103516
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Azerbaijan,AZE,14.3299999237061,14.3699998855591,14.7200002670288,14.789999961853
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,"Bahamas, The",BHS,14.8699998855591,14.8400001525879,14.5900001525879,14.4799995422363
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Bahrain,BHR,35.3600006103516,35.4799995422363,35.4000015258789,35.25
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Bangladesh,BGD,20.4599990844727,20.4200000762939,20.8400001525879,21.3199996948242
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Barbados,BRB,19.3199996948242,19.3400001525879,19.1700000762939,18.9300003051758
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Belarus,BLR,31.5300006866455,30.7700004577637,30.6299991607666,30.3799991607666
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Belgium,BEL,21.2600002288818,20.7600002288818,21.0599994659424,20.8400001525879
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Belize,BLZ,15.710000038147,15.6999998092651,15.5900001525879,15.5900001525879
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Benin,BEN,18.2800006866455,18.2800006866455,18.2800006866455,18.3099994659424
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Bermuda,BMU,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Bhutan,BTN,9.9399995803833,10.210000038147,10.2200002670288,10.1499996185303
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Bolivia,BOL,20.7900009155273,20.0300006866455,19.4799995422363,19.4099998474121
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Bosnia and Herzegovina,BIH,31.2800006866455,31.7000007629395,32.1300010681152,31.7099990844727
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Botswana,BWA,17.9400005340576,17.8600006103516,17.75,17.6200008392334
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Brazil,BRA,20.8899993896484,20.4799995422363,20.1299991607666,19.9899997711182
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,British Virgin Islands,VGB,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Brunei Darussalam,BRN,16.9799995422363,16.1299991607666,19.3999996185303,20.7600002288818
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Bulgaria,BGR,29.7900009155273,29.8999996185303,30.1100006103516,30.0200004577637
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Burkina Faso,BFA,28.2099990844727,26.6700000762939,25.25,25.1599998474121
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Burundi,BDI,3.48000001907349,3.47000002861023,3.41000008583069,3.34999990463257
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Cabo Verde,CPV,22.0799999237061,21.9099998474121,21.8799991607666,21.7999992370605
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Cambodia,KHM,25.7600002288818,25.4899997711182,27.0200004577637,27.9099998474121
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Cameroon,CMR,14.3299999237061,14.4200000762939,14.4200000762939,14.4200000762939
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Canada,CAN,19.6700000762939,19.5300006866455,19.5699996948242,19.25
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Cayman Islands,CYM,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Central African Republic,CAF,6.46000003814697,6.36999988555908,6.30000019073486,6.26000022888184
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Chad,TCD,2.00999999046326,1.97000002861023,1.9099999666214,1.87999999523163
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Channel Islands,CHI,26.1599998474121,25.6700000762939,25.1499996185303,24.6399993896484
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Chile,CHL,23.0100002288818,22.7399997711182,22.3299999237061,22.25
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,China,CHN,28.7999992370605,28.1100006103516,28.3199996948242,27.4200000762939
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Colombia,COL,19.4099998474121,19.4200000762939,19.9899997711182,20.1200008392334
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Comoros,COM,19.0499992370605,19.0200004577637,18.9300003051758,18.8299999237061
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,"Congo, Dem. Rep.",COD,9.59000015258789,9.65999984741211,9.73999977111816,9.84000015258789
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,"Congo, Rep.",COG,22.4799995422363,22.1900005340576,21.8099994659424,21.4699993133545
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Costa Rica,CRI,18.6100006103516,18.4500007629395,19.6700000762939,18.7999992370605
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Cote d'Ivoire,CIV,12.2600002288818,12.5200004577637,12.7299995422363,12.8599996566772
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Croatia,HRV,26.9699993133545,26.4200000762939,27.4200000762939,27.6700000762939
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Cuba,CUB,17.0799999237061,17.0300006866455,17.1200008392334,17.1100006103516
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Curacao,CUW,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Cyprus,CYP,17.0499992370605,17.0499992370605,16.6599998474121,18.4400005340576
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Czech Republic,CZE,38.0699996948242,38.060001373291,37.5,37.25
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Denmark,DNK,19.0499992370605,18.9400005340576,18.9099998474121,18.5499992370605
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Djibouti,DJI,13.3500003814697,13.3999996185303,13.4200000762939,13.4399995803833
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Dominica,DMA,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Dominican Republic,DOM,19.0100002288818,19.4300003051758,19.5900001525879,18.8199996948242
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Ecuador,ECU,18.6299991607666,18.5499992370605,18.5300006866455,17.2099990844727
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,"Egypt, Arab Rep.",EGY,25.5,26.5599994659424,26.8700008392334,26.9400005340576
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,El Salvador,SLV,21.1000003814697,21.8899993896484,22.2000007629395,22.5100002288818
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Equatorial Guinea,GNQ,21.8199996948242,21.1000003814697,20.3600006103516,19.3500003814697
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Eritrea,ERI,7.42999982833862,7.34999990463257,7.32000017166138,7.28999996185303
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Estonia,EST,29.7199993133545,29.9599990844727,29.6499996185303,28.7000007629395
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Eswatini,SWZ,24.5300006866455,24.1200008392334,23.7299995422363,23.3899993896484
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Ethiopia,ETH,8.96000003814697,9.11999988555908,9.22000026702881,9.31999969482422
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Faroe Islands,FRO,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Fiji,FJI,14.1700000762939,14.2200002670288,14.2299995422363,14.1400003433228
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Finland,FIN,22.1599998474121,22.1599998474121,22.3400001525879,21.6399993896484
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,France,FRA,20.2299995422363,20.4099998474121,20.2399997711182,20.4300003051758
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,French Polynesia,PYF,16.4300003051758,16.5,16.5599994659424,16.6399993896484
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Gabon,GAB,10.5900001525879,10.6499996185303,10.710000038147,10.7399997711182
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,"Gambia, The",GMB,15.3400001525879,15.1899995803833,15.0900001525879,15.0100002288818
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Georgia,GEO,11.9099998474121,13.1700000762939,14.3900003433228,14.2600002288818
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Germany,DEU,27.3799991607666,27.3999996185303,27.3400001525879,27.1800003051758
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Ghana,GHA,19.1299991607666,19.6200008392334,20.4699993133545,21.0499992370605
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Gibraltar,GIB,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Greece,GRC,15.25,15.4099998474121,15.25,15.3400001525879
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Greenland,GRL,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Grenada,GRD,..,..,..,..
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Guam,GUM,15.2600002288818,15.3100004196167,15.4099998474121,15.539999961853
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Guatemala,GTM,21.0100002288818,19,18.7099990844727,18.7299995422363
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Guinea,GIN,5.6399998664856,5.69000005722046,5.73999977111816,5.78999996185303
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Guinea-Bissau,GNB,8.71000003814697,8.67000007629395,8.64000034332275,8.60999965667725
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Guyana,GUY,25.0699996948242,24.9200000762939,24.8999996185303,24.9699993133545
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Haiti,HTI,6.92999982833862,6.71999979019165,6.69999980926514,6.65999984741211
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Honduras,HND,21.5799999237061,20.6800003051758,20.2099990844727,21.3899993896484
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,"Hong Kong SAR, China",HKG,11.8100004196167,11.5699996948242,11.3199996948242,11.0799999237061
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Hungary,HUN,30.4400005340576,31.5200004577637,32.4199981689453,32.0900001525879
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Iceland,ISL,17.4599990844727,17.4799995422363,16.7900009155273,17.4699993133545
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,India,IND,24.7399997711182,24.8600006103516,24.9500007629395,25.1200008392334
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Indonesia,IDN,21.7199993133545,22.0200004577637,22.2900009155273,22.3600006103516
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,"Iran, Islamic Rep.",IRN,31.8799991607666,32.0400009155273,32.0400009155273,31.3899993896484
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,Iraq,IRQ,23.6100006103516,23.2199993133545,22.8099994659424,22.9300003051758
